Npart	Sol	Nodes	Constraint	Valid Motif_METIS	Valid Motif_Optimized	Cycle Free_METIS	Cycle Free_Optimized	T_Metis	T_Optimized	cut_Metis	cut_Optimized
4	35	18	lc	False	True	True	True	3	2	6	6
4	44	18	lc	False	True	True	True	3	2	6	6
3	12	18	lc	True	True	True	True	2	2	5	4
3	21	18	lc	True	True	True	True	2	2	5	4
3	32	18	lc	True	True	True	True	2	2	5	4
2	0	18	lc	True	True	True	True	1	1	3	3
2	2	18	lc	True	True	True	True	1	1	3	3
2	3	18	lc	True	True	True	True	1	1	3	3
2	12	18	lc	True	True	True	True	1	1	3	3
2	13	18	lc	True	True	True	True	1	1	3	3
