cut	32
Partition 0	23,22,24,94
Partition 1	37,38,47
Partition 2	46,45,49,48
Partition 3	95,25,27,26
Partition 4	0,1,76,31
Partition 5	99,98,28,32
Partition 6	19,18,20
Partition 7	21,89,88,55
Partition 8	36,35,87,86
Partition 9	92,7,29,30
Partition 10	39,42,97,91
Partition 11	34,33,54,84
Partition 12	83,85,82,77
Partition 13	8,70,71
Partition 14	44,43,75,93
Partition 15	72,61,64,65
Partition 16	40,41,63,62
Partition 17	14,68,69,67
Partition 18	11,12,13,81
Partition 19	60,50,51,59
Partition 20	80,2,79,78
Partition 21	53,52,57,90
Partition 22	3,4,5,6
Partition 23	56,74,73
Partition 24	17,16,15,66
Partition 25	10,9,96,58
