cut	40
Partition 0	1692,1693
Partition 1	1689,1690,1709
Partition 2	1718,1717
Partition 3	1688,1715,1716
Partition 4	1687,1714,1713
Partition 5	1667,1691
Partition 6	1712,1710,1711
Partition 7	1672,1673
Partition 8	1668,1677,1669
Partition 9	1663,1670,1674,1678
Partition 10	1707,1695,1706
Partition 11	1664,1708
Partition 12	1702,1665
Partition 13	1681,1682,1683
Partition 14	1684,1685,1686
Partition 15	1680,1679
Partition 16	1676,1675,1694
Partition 17	1662,1698,1666
Partition 18	1699,1700,1701
Partition 19	1671,1696,1697
Partition 20	1703,1705,1704
