cut	68
Partition 0	7,38,71
Partition 1	8,18,43
Partition 2	28,25,55
Partition 3	5,75,39
Partition 4	3,36,74
Partition 5	22,54,51
Partition 6	52,26,81
Partition 7	40,88,0
Partition 8	19,27,76
Partition 9	15,80,79
Partition 10	1,85,29
Partition 11	17,69,64
Partition 12	89,86,58
Partition 13	12,24,41,46
Partition 14	59,68
Partition 15	35,47,62
Partition 16	2,20,21
Partition 17	37,11,60
Partition 18	34,45,70
Partition 19	10,13,73
Partition 20	50,6,83,63
Partition 21	66,87,67
Partition 22	48,49,57
Partition 23	4,44,72
Partition 24	82,9,30
Partition 25	23,77,84
Partition 26	16,31,14
Partition 27	32,65,61
Partition 28	53,33,42,78,56
