cut	57
Partition 0	3548,3551,3552,3549
Partition 1	3608,3605,3613,3550
Partition 2	3609,3610,3611,3612,3614
Partition 3	3560,3559,3561
Partition 4	3557,3558,3522,3555
Partition 5	3534,3521,3546,3547
Partition 6	3537,3538,3539
Partition 7	3582,3604,3524,3583
Partition 8	3563,3562,3572,3570,3571
Partition 9	3618,3575,3574,3573
Partition 10	3596,3556,3597,3589
Partition 11	3617,3587,3588,3616,3615
Partition 12	3525,3529,3564,3569
Partition 13	3527,3541,3526,3580
Partition 14	3533,3528,3530,3532
Partition 15	3567,3568,3566,3565
Partition 16	3523,3542,3543,3544
Partition 17	3540,3536,3531,3545
Partition 18	3578,3606,3607
Partition 19	3585,3586,3598,3599
Partition 20	3602,3603,3601,3600,3520
Partition 21	3553,3554,3581,3584
Partition 22	3579,3535,3576,3577
Partition 23	3590,3595,3594,3593,3592,3591
