path	1
T	NA
cut	27
Partition 0	9,24,29,32,43,51,55,58,61
Partition 1	8,18,23,40,49,64,70
Partition 2	2,19,27,42,71,73,67,80
Partition 3	21,30,38,62,45,56,65,75
Partition 4	0,12,15,36,63,34,89
Partition 5	44,54,78,33,41,72,88
Partition 6	20,35,47,52,66,77,85,87
Partition 7	1,4,11,25,48,57,83
Partition 8	3,16,17,37,79,82,86
Partition 9	28,50,59,81,69,74,84
Partition 10	6,26,5,7,76,14,39
Partition 11	10,13,22,31,46,60,68,53
path	2
T	NA
cut	26
Partition 0	9,24,29,32,43,51,55,58,61
Partition 1	8,18,23,40,49,64,70
Partition 2	2,19,27,42,71,73,67,80
Partition 3	21,30,38,62,45,56,65,75
Partition 4	0,6,12,15,36,63,34,89
Partition 5	44,54,78,33,41,72,88
Partition 6	20,35,47,52,66,77,85,87
Partition 7	1,4,11,25,48,57,83
Partition 8	3,16,17,37,79,82,86
Partition 9	28,50,59,81,69,74,84
Partition 10	5,7,14,39
Partition 11	10,13,22,31,46,60,68,53
Partition 12	76
Partition 13	26
path	3
T	NA
cut	27
Partition 0	9,24,29,32,43,51,55,58,61
Partition 1	8,18,23,40,49,64,70
Partition 2	2,19,27,42,71,73,67,80
Partition 3	21,30,38,62,45,56,65,75
Partition 4	0,12,15,26,36,63,34,89
Partition 5	44,54,78,33,41,72,88
Partition 6	20,35,47,52,66,77,85,87
Partition 7	1,4,11,25,48,57,83
Partition 8	3,16,17,37,79,82,86
Partition 9	28,50,59,81,69,74,84
Partition 10	5,7,14,39
Partition 11	10,13,31,46,60,68,53
Partition 12	6
Partition 15	22
Partition 16	76
