cut	37
Partition 0	1716,1715
Partition 1	1719,1718,1717
Partition 2	1665,1678,1707
Partition 3	1679,1680,1681
Partition 4	1676,1677,1683
Partition 5	1673,1674
Partition 6	1694,1693,1675
Partition 7	1662,1682,1672
Partition 8	1685,1684,1688,1689
Partition 9	1690,1691,1692
Partition 10	1668,1664
Partition 11	1686,1687,1708
Partition 12	1671,1700,1706
Partition 13	1670,1669,1695
Partition 14	1667,1698,1699
Partition 15	1703,1704,1663
Partition 16	1705,1713,1714
Partition 17	1696,1666,1697
Partition 18	1710,1711,1712
Partition 19	1709,1701,1702
