cut	56
Partition 0	3601,3602,3603,3604
Partition 1	3605,3600,3607,3606
Partition 2	3567,3556,3566
Partition 3	3528,3537,3538,3539
Partition 4	3579,3580,3581,3582
Partition 5	3588,3585,3586,3587
Partition 6	3526,3527,3578,3525
Partition 7	3573,3555,3554,3553
Partition 8	3563,3560,3564,3565
Partition 9	3547,3558,3591,3557
Partition 10	3562,3561,3559,3521
Partition 11	3535,3576,3575,3577
Partition 12	3536,3529,3530,3531
Partition 13	3542,3540,3524,3541
Partition 14	3546,3552,3523,3551
Partition 15	3590,3534,3532,3533
Partition 16	3545,3550,3548,3549
Partition 17	3593,3594,3595
Partition 18	3574,3584,3583,3597
Partition 19	3589,3596,3599,3608,3598
Partition 20	3611,3610,3572,3520,3609
Partition 21	3543,3571,3570
Partition 22	3522,3544,3568,3592,3569
