cut	50
Partition 0	3583,3582
Partition 1	3585,3584
Partition 2	3565,3564,3563
Partition 3	3560,3561
Partition 4	3545,3546
Partition 5	3548,3547,3544,3562
Partition 6	3578,3579
Partition 7	3572,3575,3534
Partition 8	3580,3574,3581
Partition 9	3522,3573
Partition 10	3529,3530,3577
Partition 11	3533,3535,3524
Partition 12	3532,3531
Partition 13	3527,3528,3520
Partition 14	3568,3549,3571
Partition 15	3521,3566
Partition 16	3523,3536,3540
Partition 17	3543,3542,3541
Partition 18	3567,3576
Partition 19	3525,3555,3539
Partition 20	3569,3570,3556
Partition 21	3552,3553
Partition 22	3537,3526,3538
Partition 23	3551,3554
Partition 24	3550,3557,3558,3559
