cut	69
Partition 0	20,34
Partition 1	36,9
Partition 2	33,51
Partition 3	55,41
Partition 4	25,38
Partition 5	3,19,42
Partition 6	14,54,32
Partition 7	37,10
Partition 8	16,46
Partition 9	40,35
Partition 10	50,15,56
Partition 11	1,6,39
Partition 12	26,49
Partition 13	18,48
Partition 14	4,5
Partition 15	29,0
Partition 16	23,30
Partition 17	27,28
Partition 18	17,21,22
Partition 19	8,53
Partition 20	2,59
Partition 21	12,44,58
Partition 22	13,45
Partition 23	47,52,43
Partition 24	57,24,7
Partition 25	11,31
