cut	38
Partition 0	1672,1673,1671
Partition 1	1686,1670,1687
Partition 2	1711,1710,1717,1716
Partition 3	1709,1719,1718
Partition 4	1674,1668,1669
Partition 5	1683,1684,1689,1688
Partition 6	1667,1706,1720
Partition 7	1723,1722,1695,1721
Partition 8	1694,1666,1712,1690
Partition 9	1662,1675,1665
Partition 10	1693,1692,1691
Partition 11	1713,1715,1714
Partition 12	1681,1663,1682,1685
Partition 13	1698,1705,1704
Partition 14	1696,1697,1679,1680
Partition 15	1676,1702,1703
Partition 16	1678,1664,1677,1699
Partition 17	1700,1701,1707,1708
