cut	71
Partition 0	3555,3556,3557,3613
Partition 1	3526,3527,3554,3525
Partition 2	3535,3536,3560,3561
Partition 3	3596,3597,3598
Partition 4	3541,3551,3549,3550
Partition 5	3533,3528,3552,3534
Partition 6	3624,3623,3622
Partition 7	3575,3576,3621,3620
Partition 8	3574,3566,3537,3538
Partition 9	3573,3567,3563
Partition 10	3568,3569,3571,3572
Partition 11	3558,3559,3562,3584
Partition 12	3570,3589,3520,3590,3553
Partition 13	3521,3578,3523
Partition 14	3577,3600,3601,3602
Partition 15	3579,3599,3609,3615
Partition 16	3586,3585,3616
Partition 17	3617,3618,3605,3619
Partition 18	3580,3583,3582,3594
Partition 19	3592,3593,3603,3595,3604
Partition 20	3539,3540,3545,3581
Partition 21	3565,3524,3544,3564
Partition 22	3587,3591,3610,3588
Partition 23	3608,3606,3612,3611
Partition 24	3542,3543,3614,3607
Partition 25	3546,3547,3548,3530
Partition 26	3531,3532,3529,3522
