cut	52
Partition 0	3549,3613,3550,3612,3614
Partition 1	3578,3606,3603,3607,3610,3611
Partition 2	3618,3617,3520,3599,3616,3615
Partition 3	3575,3602,3601,3600,3547,3574
Partition 4	3525,3548,3564,3569,3570
Partition 5	3529,3541,3551,3552,3542,3543
Partition 6	3524,3561,3562,3572,3573,3571
Partition 7	3608,3609,3605,3604,3587,3588
Partition 8	3582,3579,3584,3583,3585
Partition 9	3535,3576,3577,3586,3598,3597
Partition 10	3537,3538,3563,3596,3556,3589
Partition 11	3590,3595,3594,3593,3592,3591
Partition 12	3526,3580,3567,3568,3566,3565
Partition 13	3553,3554,3581,3523,3560,3559
Partition 14	3539,3540,3536,3544,3546,3545
Partition 15	3534,3557,3558,3522,3555,3521
Partition 16	3527,3533,3528,3530,3532,3531
