cut	77
Partition 0	7523,7524
Partition 1	7576,7577,7496
Partition 2	7525,7535,7534
Partition 3	7578,7521,7522
Partition 4	7575,7580
Partition 5	7509,7510,7574
Partition 6	7548,7579
Partition 7	7493,7549,7497
Partition 8	7546,7526,7527,7547
Partition 9	7498,7499,7545
Partition 10	7520,7536
Partition 11	7491,7500,7501
Partition 12	7511,7512,7565
Partition 13	7513,7517
Partition 14	7508,7519,7518
Partition 15	7505,7581,7533
Partition 16	7569,7540,7541
Partition 17	7516,7502,7503,7504
Partition 18	7543,7553,7554
Partition 19	7552,7560
Partition 20	7494,7537,7538
Partition 21	7555,7551,7495
Partition 22	7542,7514,7544
Partition 23	7515,7583,7584
Partition 24	7530,7531,7532
Partition 25	7490,7528,7529
Partition 26	7506,7492,7507
Partition 27	7564,7590
Partition 28	7562,7563,7561
Partition 29	7539,7591,7592
Partition 30	7588,7587,7589
Partition 31	7595,7594,7593
Partition 32	7557,7559,7558
Partition 33	7550,7571,7570
Partition 34	7582,7585,7586
Partition 35	7556,7568,7566
Partition 36	7573,7567,7572
