cut	41
Partition 0	3527,3528,3585,3525
Partition 1	3589,3587,3588,3586
Partition 2	3533,3534,3532,3572
Partition 3	3529,3524,3530,3545
Partition 4	3538,3537,3536,3535
Partition 5	3590,3584,3539,3564
Partition 6	3563,3520,3583,3582
Partition 7	3544,3550,3551,3562,3561
Partition 8	3566,3567,3555,3540
Partition 9	3522,3570,3571,3552
Partition 10	3542,3554,3553,3560
Partition 11	3556,3557,3558,3559
Partition 12	3541,3523,3546,3549
Partition 13	3573,3576,3577,3543
Partition 14	3547,3526,3548,3531
Partition 15	3521,3565,3569,3568,3579
Partition 16	3574,3575,3578,3581,3580
