cut	52
Partition 0	3588,3586,3587,3589
Partition 1	3541,3535,3542
Partition 2	3527,3528,3533,3532
Partition 3	3559,3558,3543
Partition 4	3521,3598,3599
Partition 5	3602,3601,3600
Partition 6	3530,3529,3531
Partition 7	3523,3539,3540
Partition 8	3561,3560,3562,3563
Partition 9	3538,3537,3567
Partition 10	3536,3565,3564,3566
Partition 11	3568,3571,3569,3570
Partition 12	3550,3551,3552
Partition 13	3544,3545,3547
Partition 14	3549,3585,3584,3583
Partition 15	3555,3556,3554
Partition 16	3573,3522,3553
Partition 17	3572,3546,3574,3575
Partition 18	3577,3579,3580
Partition 19	3578,3548,3526
Partition 20	3576,3525,3524,3534
Partition 21	3597,3582,3581
Partition 22	3520,3557,3590,3591,3592
Partition 23	3593,3594,3595,3596
