cut	86
Partition 0	44,42,45,43
Partition 1	49,46,47,48
Partition 2	32,33,34
Partition 3	41,35,40
Partition 4	36,38,37,50
Partition 5	4,6,5,7
Partition 6	59,56,58
Partition 7	3,73,2,74
Partition 8	1,0,79,78
Partition 9	39,61,75,76,77
Partition 10	31,29,30
Partition 11	26,27,28,51
Partition 12	54,53,52
Partition 13	22,20,21,19
Partition 14	24,23,25,71
Partition 15	10,9,8,11
Partition 16	12,13,14,55
Partition 17	57,16,17,15
Partition 18	72,60,18,70
Partition 19	66,64,63,62
Partition 20	65,68,69,67
