cut	81
Partition 0	3584,3585
Partition 1	3531,3532,3586
Partition 2	3618,3619
Partition 3	3613,3616,3617
Partition 4	3624,3623
Partition 5	3621,3622,3620
Partition 6	3554,3555
Partition 7	3566,3556,3557
Partition 8	3574,3575,3576
Partition 9	3596,3597
Partition 10	3598,3533,3534
Partition 11	3526,3527,3528
Partition 12	3536,3551,3552
Partition 13	3535,3560,3561
Partition 14	3525,3589,3520
Partition 15	3570,3553,3571
Partition 16	3558,3568,3569
Partition 17	3573,3567,3572
Partition 18	3559,3562,3563
Partition 19	3599,3615
Partition 20	3600,3601,3602
Partition 21	3578,3523
Partition 22	3579,3577,3565,3580
Partition 23	3608,3606
Partition 24	3543,3614,3607
Partition 25	3530,3529,3522
Partition 26	3524,3544,3564
Partition 27	3542,3546,3545
Partition 28	3592,3593
Partition 29	3590,3591,3588
Partition 30	3603,3604,3605
Partition 31	3581,3582
Partition 32	3583,3594,3595
Partition 33	3612,3611
Partition 34	3587,3609,3610
Partition 35	3521,3539,3540
Partition 36	3547,3548,3549
Partition 37	3541,3537,3538,3550
