cut	34
Partition 0	3537,3538,3539,3522
Partition 1	3535,3543,3534,3533
Partition 2	3572,3573,3578,3577
Partition 3	3540,3525,3541,3542,3579
Partition 4	3544,3532,3546,3545
Partition 5	3588,3587,3575,3576
Partition 6	3580,3581,3582,3583
Partition 7	3520,3571,3585,3586,3584
Partition 8	3554,3559,3560,3558
Partition 9	3557,3555,3568,3567
Partition 10	3547,3548,3549,3550
Partition 11	3551,3556,3570,3569
Partition 12	3523,3527,3531,3528
Partition 13	3524,3529,3552,3530,3553
Partition 14	3561,3563,3566,3564,3562
Partition 15	3521,3536,3565,3574,3526
