cut	60
Partition 0	3566,3587,3588,3567
Partition 1	3601,3546,3599,3600
Partition 2	3560,3563,3561,3562
Partition 3	3586,3585,3584,3583
Partition 4	3568,3569,3574,3575
Partition 5	3521,3571,3573,3572,3570
Partition 6	3598,3610,3597
Partition 7	3592,3593,3602
Partition 8	3594,3590,3591,3596,3595
Partition 9	3608,3611,3609,3612
Partition 10	3589,3614,3615,3613
Partition 11	3617,3616,3524,3559
Partition 12	3550,3551,3605,3552
Partition 13	3565,3564,3581,3525
Partition 14	3577,3553,3580,3582
Partition 15	3532,3603,3522,3533
Partition 16	3576,3604,3606,3607
Partition 17	3520,3540,3539,3538
Partition 18	3527,3530,3535
Partition 19	3531,3526,3554,3543
Partition 20	3541,3536,3534,3537,3542
Partition 21	3556,3555,3558,3544,3557
Partition 22	3549,3548,3528,3547,3529
Partition 23	3578,3545,3523,3579
