cut	59
Partition 0	3548,3524,3541
Partition 1	3571,3572,3520
Partition 2	3543,3542,3530,3531
Partition 3	3545,3550,3549
Partition 4	3523,3536,3529,3540
Partition 5	3534,3535,3576,3575,3577
Partition 6	3569,3570,3552,3551
Partition 7	3592,3593,3590,3533
Partition 8	3522,3544,3568
Partition 9	3547,3591,3594
Partition 10	3546,3589,3596,3595
Partition 11	3588,3585,3586,3587
Partition 12	3567,3538,3556,3566
Partition 13	3525,3521,3539,3557
Partition 14	3559,3558,3560,3564,3565
Partition 15	3562,3561,3563
Partition 16	3555,3526,3527,3578
Partition 17	3528,3554,3537,3553
Partition 18	3579,3580,3581,3582
Partition 19	3574,3584,3583
Partition 20	3573,3598,3597
Partition 21	3604,3605,3606
Partition 22	3601,3602,3603
Partition 23	3611,3610,3609
Partition 24	3532,3600,3607,3599,3608
