cut	54
Partition 0	3569,3573,3574
Partition 1	3537,3539,3538
Partition 2	3584,3568,3555
Partition 3	3570,3571,3572
Partition 4	3585,3586,3590
Partition 5	3588,3589,3591
Partition 6	3530,3531,3587
Partition 7	3521,3577,3578
Partition 8	3522,3575,3576
Partition 9	3523,3561,3562
Partition 10	3527,3526,3563
Partition 11	3540,3529,3525
Partition 12	3528,3583,3582
Partition 13	3557,3556
Partition 14	3567,3566,3559
Partition 15	3558,3554,3524
Partition 16	3580,3579
Partition 17	3547,3548,3549
Partition 18	3564,3560,3565
Partition 19	3541,3543,3542
Partition 20	3550,3551
Partition 21	3544,3546,3545
Partition 22	3535,3536,3552
Partition 23	3533,3532,3534
Partition 24	3594,3553,3593
Partition 25	3592,3520,3581
