cut	36
Partition 0	3575,3576,3577
Partition 1	3572,3573,3578
Partition 2	3540,3525,3579
Partition 3	3535,3543,3534,3533
Partition 4	3539,3522,3541,3542
Partition 5	3544,3546,3545
Partition 6	3588,3587,3586
Partition 7	3583,3585,3584
Partition 8	3580,3581,3582
Partition 9	3530,3527,3531,3528,3532
Partition 10	3556,3557,3555
Partition 11	3554,3559,3558
Partition 12	3547,3548,3550
Partition 13	3551,3520,3571,3570
Partition 14	3560,3568,3569,3567
Partition 15	3536,3574,3526
Partition 16	3537,3538,3549,3523
Partition 17	3524,3529,3552
Partition 18	3561,3553,3521,3565
Partition 19	3563,3566,3564,3562
