cut	50
Partition 0	3556,3549,3557,3576
Partition 1	3553,3554,3555,3538
Partition 2	3537,3527,3529,3534,3536
Partition 3	3610,3609,3579,3580
Partition 4	3522,3578,3577,3530
Partition 5	3552,3525,3551
Partition 6	3523,3586,3585,3587,3590
Partition 7	3596,3543,3595,3597
Partition 8	3524,3542,3547,3550
Partition 9	3548,3546,3528,3541,3544,3545
Partition 10	3559,3558,3520,3539
Partition 11	3565,3598,3599,3540
Partition 12	3584,3588,3589,3591,3592
Partition 13	3573,3572,3560,3571
Partition 14	3574,3569,3575,3593
Partition 15	3606,3607,3605,3582
Partition 16	3564,3526,3563,3562,3561
Partition 17	3583,3567,3532,3531
Partition 18	3608,3604,3602,3603
Partition 19	3566,3521,3568,3533,3570
Partition 20	3581,3600,3535,3601,3594
