path	1
T	NA
cut	40
Partition 0	1,3,2,16,41,19,15,17
Partition 1	0,10,7,8,4,5,6,9
Partition 2	31,29,49,13,32,12,28,11,30
Partition 3	18,23,39,20,40,22,21,42
Partition 4	37,47,34,48,35,24,33,25
Partition 5	27,26,43,45,46,44,14,36,38
path	2
T	NA
cut	40
Partition 0	1,3,2,16,41,19,15,17
Partition 1	0,10,7,8,4,5,6,9
Partition 2	31,29,49,13,32,12,28,11,30
Partition 3	18,23,39,20,40,22,21,42
Partition 4	37,47,34,48,35,24,33,25
Partition 5	27,26,43,45,46,44,14,36,38
path	3
T	NA
cut	40
Partition 0	1,3,2,16,41,19,15,17
Partition 1	0,10,7,8,4,5,6,9
Partition 2	31,29,49,13,32,12,28,11,30
Partition 3	18,23,39,20,40,22,21,42
Partition 4	37,47,34,48,35,24,33,25
Partition 5	27,26,43,45,46,44,14,36,38
