cut	37
Partition 0	3571,3525,3529,3530
Partition 1	3524,3559,3568
Partition 2	3573,3580,3572,3581
Partition 3	3579,3577,3578
Partition 4	3535,3545,3544
Partition 5	3527,3528,3534,3533
Partition 6	3542,3541,3543,3540
Partition 7	3537,3536,3538,3539
Partition 8	3531,3532,3520,3522
Partition 9	3551,3552,3553
Partition 10	3526,3547,3549,3550
Partition 11	3585,3584,3546,3583
Partition 12	3554,3565,3566,3582
Partition 13	3523,3548,3570,3569
Partition 14	3556,3557,3555
Partition 15	3560,3561,3562
Partition 16	3558,3576,3567,3521
Partition 17	3574,3575,3563,3564
