cut	47
Partition 0	3573,3537,3538
Partition 1	3522,3526,3552
Partition 2	3551,3554,3553
Partition 3	3524,3529,3560
Partition 4	3530,3577,3578
Partition 5	3536,3535
Partition 6	3548,3561,3562,3563
Partition 7	3545,3546,3547
Partition 8	3575,3580,3574,3579
Partition 9	3533,3572,3534
Partition 10	3555,3556,3576
Partition 11	3566,3523,3567
Partition 12	3557,3549,3558
Partition 13	3568,3571,3581
Partition 14	3550,3569,3570
Partition 15	3528,3520,3544
Partition 16	3542,3532,3531,3541
Partition 17	3527,3525,3540,3539
Partition 18	3565,3564,3559
Partition 19	3584,3583,3582
Partition 20	3585,3521,3543
