cut	37
Partition 0	3538,3525
Partition 1	3536,3537,3555
Partition 2	3552,3553,3554
Partition 3	3574,3550,3551
Partition 4	3521,3561,3575
Partition 5	3556,3560
Partition 6	3558,3559,3557
Partition 7	3535,3527,3534,3522
Partition 8	3539,3540
Partition 9	3529,3530,3531,3528
Partition 10	3524,3569,3568
Partition 11	3577,3576,3573
Partition 12	3580,3579,3578
Partition 13	3547,3548
Partition 14	3545,3546,3549
Partition 15	3542,3543,3544
Partition 16	3541,3562,3565
Partition 17	3526,3532,3533
Partition 18	3520,3570,3571
Partition 19	3563,3564,3572
Partition 20	3523,3567,3566
