cut	42
Partition 0	3576,3577,3575,3572,3574
Partition 1	3578,3580,3579,3564
Partition 2	3557,3560,3561,3562
Partition 3	3548,3550,3549,3551,3563
Partition 4	3565,3534,3524,3573
Partition 5	3566,3570,3571,3569,3567
Partition 6	3521,3527,3528,3529
Partition 7	3530,3531,3525,3533,3568
Partition 8	3553,3555,3532,3523,3556
Partition 9	3586,3587,3520,3588
Partition 10	3554,3591,3595,3590,3589
Partition 11	3522,3594,3593,3592
Partition 12	3559,3526,3552,3558,3596
Partition 13	3535,3544,3545,3543
Partition 14	3602,3601,3547,3546,3600
Partition 15	3581,3582,3536,3537,3538
Partition 16	3541,3583,3540,3542,3539
Partition 17	3584,3585,3599,3598,3597
