cut	57
Partition 0	3586,3587
Partition 1	3554,3589
Partition 2	3588,3591,3590
Partition 3	3559,3558
Partition 4	3526,3552,3522
Partition 5	3594,3593,3592
Partition 6	3537,3595,3538
Partition 7	3602,3601
Partition 8	3599,3600,3598
Partition 9	3520,3547,3546
Partition 10	3535,3544,3545
Partition 11	3596,3597
Partition 12	3584,3582,3585
Partition 13	3541,3542,3543
Partition 14	3583,3540,3539
Partition 15	3531,3529
Partition 16	3521,3527,3528
Partition 17	3551,3563
Partition 18	3548,3550,3549
Partition 19	3532,3523
Partition 20	3553,3581,3536
Partition 21	3557,3560,3561
Partition 22	3555,3556,3562
Partition 23	3565,3524
Partition 24	3575,3574,3573
Partition 25	3525,3534,3533
Partition 26	3530,3569,3568
Partition 27	3580,3579,3564
Partition 28	3576,3577,3578
Partition 29	3572,3570,3571
Partition 30	3566,3567
