cut	53
Partition 0	82,30,65
Partition 1	20,63,51
Partition 2	4,54,49,86
Partition 3	7,31,80
Partition 4	26,67,75,39
Partition 5	34,57,84,89
Partition 6	42,25,77
Partition 7	15,16
Partition 8	59,56,69
Partition 9	23,24,17
Partition 10	18,44,53
Partition 11	81,76,47
Partition 12	14,46,78
Partition 13	43,73,61,70
Partition 14	0,66,13
Partition 15	60,27,88
Partition 16	8,37,19
Partition 17	35,71,36
Partition 18	45,32,72
Partition 19	11,52,64,41
Partition 20	33,22,74
Partition 21	6,2,48
Partition 22	9,12,50
Partition 23	62,68,58
Partition 24	1,55,40,28
Partition 25	3,10,5
Partition 26	21,79,38,83
Partition 27	87,29,85
