cut	48
Partition 0	3594,3593,3592
Partition 1	3535,3544,3543
Partition 2	3542,3522,3538
Partition 3	3581,3536,3537
Partition 4	3584,3582,3585
Partition 5	3541,3583,3540,3539
Partition 6	3602,3601,3600
Partition 7	3586,3587,3588
Partition 8	3520,3545,3547,3546
Partition 9	3554,3590,3589
Partition 10	3580,3599,3598
Partition 11	3591,3595,3596,3597
Partition 12	3526,3558,3570
Partition 13	3555,3552,3556
Partition 14	3557,3560,3561,3559
Partition 15	3551,3563,3562
Partition 16	3578,3579,3564
Partition 17	3576,3577,3572,3571
Partition 18	3527,3528,3529
Partition 19	3548,3550,3549
Partition 20	3521,3565,3566,3567
Partition 21	3530,3531,3532
Partition 22	3575,3523,3574
Partition 23	3524,3569,3573
Partition 24	3553,3525,3534,3533,3568
