cut	38
Partition 0	1696,1697
Partition 1	1698,1680,1705
Partition 2	1700,1701,1702
Partition 3	1676,1703,1704
Partition 4	1675,1665,1691
Partition 5	1664,1707,1708
Partition 6	1693,1692,1679
Partition 7	1662,1681,1663,1685
Partition 8	1682,1678,1677,1699
Partition 9	1715,1716,1714
Partition 10	1717,1709,1718
Partition 11	1713,1667,1712
Partition 12	1723,1722,1666,1695
Partition 13	1706,1720,1721,1719
Partition 14	1672,1711,1710
Partition 15	1673,1671,1670
Partition 16	1686,1687,1688
Partition 17	1683,1668,1669,1684
Partition 18	1694,1674,1690,1689
