cut	36
Partition 0	3578,3540,3525,3579
Partition 1	3582,3528,3583
Partition 2	3580,3581,3520
Partition 3	3571,3585,3586,3584
Partition 4	3543,3544,3532,3545
Partition 5	3588,3587,3546
Partition 6	3535,3534,3533
Partition 7	3572,3573,3522
Partition 8	3537,3538,3539,3541,3542
Partition 9	3549,3550,3523
Partition 10	3547,3548,3551,3570
Partition 11	3530,3527,3531
Partition 12	3560,3568,3569
Partition 13	3524,3529,3552,3554,3559
Partition 14	3556,3557,3558,3555
Partition 15	3575,3576,3577
Partition 16	3553,3565,3566,3567
Partition 17	3536,3574,3526,3564
Partition 18	3561,3521,3563,3562
