cut	65
Partition 0	3612,3589,3588
Partition 1	3561,3560,3547
Partition 2	3613,3562,3528
Partition 3	3579,3580,3578
Partition 4	3581,3576,3587
Partition 5	3585,3584,3586
Partition 6	3583,3577,3582
Partition 7	3572,3566,3571
Partition 8	3570,3563,3564,3565
Partition 9	3526,3573,3603
Partition 10	3609,3610,3611
Partition 11	3539,3542,3540
Partition 12	3544,3545,3546
Partition 13	3569,3568,3595
Partition 14	3602,3593,3594,3601
Partition 15	3541,3524,3543
Partition 16	3522,3530,3537
Partition 17	3536,3567,3531
Partition 18	3523,3538,3559
Partition 19	3608,3606,3607
Partition 20	3551,3548,3552
Partition 21	3558,3557,3556
Partition 22	3590,3591,3592
Partition 23	3525,3604,3605
Partition 24	3597,3555,3554
Partition 25	3529,3521,3527,3553
Partition 26	3532,3533,3596
Partition 27	3599,3598,3600
Partition 28	3520,3549,3550
Partition 29	3534,3535,3575,3574
