path	1
T	NA
cut	64
Partition 0	3575,3524,3552,3553
Partition 1	3555,3556,3564,3591,3557,3558
Partition 2	3576,3577,3583,3528,3584
Partition 3	3585,3589,3590,3619,3588,3618
Partition 4	3594,3596,3597,3593,3595,3598
Partition 5	3600,3599
Partition 6	3520,3610,3522
Partition 7	3603,3604,3607,3606,3608
Partition 8	3611,3612,3614,3615,3616,3609,3613
Partition 9	3549,3550,3551
Partition 10	3574,3621,3572,3573,3571,3620
Partition 11	3565,3568,3566,3569,3570
Partition 12	3521,3530,3605
Partition 13	3525,3529,3563,3531,3567,3554,3532
Partition 14	3538,3539,3540,3547,3548
Partition 15	3545,3546,3586,3587,3534
Partition 16	3526,3541,3542,3543,3562,3561
Partition 17	3535,3559,3536,3578,3579,3533,3537
Partition 18	3560,3581,3582,3580,3592,3523
Partition 19	3617
Partition 20	3544
Partition 21	3602
Partition 23	3527
Partition 25	3601
path	2
T	NA
cut	66
Partition 0	3575,3524,3552,3553
Partition 1	3555,3556,3564,3557,3558
Partition 2	3576,3577,3583,3528,3584
Partition 3	3585,3589,3590,3619,3588,3618
Partition 4	3594,3597,3593,3595,3598
Partition 5	3591,3600,3601,3599
Partition 6	3520,3610,3522
Partition 7	3603,3604,3607,3606,3608
Partition 8	3611,3612,3614,3615,3616,3609,3613
Partition 9	3549,3550,3532,3551
Partition 10	3574,3621,3572,3573,3571,3620
Partition 11	3565,3568,3566,3569,3570
Partition 12	3521,3605
Partition 13	3525,3529,3563,3531,3567,3554
Partition 14	3538,3539,3540,3547,3548,3537
Partition 15	3545,3546,3586,3587,3534
Partition 16	3526,3541,3578,3543,3562,3561
Partition 17	3535,3559,3536,3579,3533
Partition 18	3560,3581,3582,3580,3523
Partition 19	3602
Partition 20	3617
Partition 21	3542,3544,3592
Partition 22	3596
Partition 23	3527
Partition 25	3530
path	3
T	NA
cut	72
Partition 0	3591,3575,3552,3553
Partition 1	3555,3556,3564,3557,3558
Partition 2	3576,3577,3583,3528,3584
Partition 3	3585,3589,3590,3619,3588
Partition 4	3594,3597,3593,3595,3598
Partition 5	3521,3596,3527
Partition 6	3520,3610,3522
Partition 7	3603,3604,3607,3606,3608
Partition 8	3611,3612,3614,3615,3616,3609,3613
Partition 9	3550,3532,3551
Partition 10	3574,3621,3572,3573,3571,3620
Partition 11	3565,3568,3566,3569,3570
Partition 12	3605,3526,3578
Partition 13	3525,3529,3563,3531,3567,3554,3562
Partition 14	3538,3539,3540,3547,3549,3548
Partition 15	3545,3546,3586,3587,3534
Partition 16	3541,3543
Partition 17	3535,3559,3536,3579,3533,3537
Partition 18	3542,3544
Partition 21	3524
Partition 22	3530
Partition 23	3561
Partition 25	3592
Partition 26	3580
Partition 27	3560
Partition 28	3581
Partition 29	3582,3523
Partition 31	3602,3617
Partition 33	3618
Partition 35	3601
Partition 37	3600
Partition 39	3599
