cut	53
Partition 0	3537,3538,3539,3582,3583
Partition 1	3524,3587,3588,3589
Partition 2	3560,3559,3561,3562
Partition 3	3563,3572,3573,3570,3571
Partition 4	3557,3558,3522,3555,3556
Partition 5	3534,3521,3546,3547
Partition 6	3618,3575,3617,3574,3616
Partition 7	3551,3552,3549,3550
Partition 8	3548,3608,3609,3610,3611
Partition 9	3605,3604,3613,3612,3614,3615
Partition 10	3601,3600,3520,3599
Partition 11	3602,3578,3606,3603,3607
Partition 12	3596,3586,3598,3597
Partition 13	3595,3594,3593,3592,3591
Partition 14	3579,3535,3576,3577,3585
Partition 15	3525,3564,3569,3568
Partition 16	3529,3541,3530,3542,3543
Partition 17	3540,3536,3531,3544,3545
Partition 18	3553,3554,3581,3580,3584
Partition 19	3523,3532,3567,3566,3565
Partition 20	3527,3533,3526,3590,3528
