cut	75
Partition 0	12,13,72
Partition 1	10,71,85,84
Partition 2	58,62,63,70
Partition 3	38,69,39,42
Partition 4	22,16,31,61
Partition 5	36,86,82
Partition 6	6,54,28,25
Partition 7	43,18,41,73,76
Partition 8	4,45,79,60
Partition 9	3,7,56,80
Partition 10	35,67,57,59
Partition 11	20,0,66
Partition 12	51,30,78,52
Partition 13	74,15,2,88
Partition 14	89,46,47,19
Partition 15	1,53,65,77
Partition 16	21,55,64,87
Partition 17	8,68,9
Partition 18	5,50,17
Partition 19	83,11,26,34,48
Partition 20	29,37,40,75
Partition 21	33,23,27,44
Partition 22	14,81,49,32,24
