path	1
T	NA
cut	16
Partition 0	1,6,16,27,49,55,22,48,69
Partition 1	2,7,8,19,20,31,47,54,68
Partition 2	3,10,39,23,33,25,37,51,56
Partition 3	32,21,34,41,42,45,52,59
Partition 4	11,12,15,18,26,30,35,58,40
Partition 5	9,14,43,65,46,53,62,64
Partition 6	0,4,13,38,60,5,17,24,67
Partition 7	28,29,66,36,44,50,57,61,63
path	2
T	NA
cut	15
Partition 0	1,6,16,27,49,55,22,48,69
Partition 1	2,7,8,19,20,31,47,50,67,68
Partition 2	3,10,39,23,33,37,51,56
Partition 3	32,21,34,41,42,45,52,59
Partition 4	11,12,15,18,26,30,35,58,40
Partition 5	9,14,43,65,46,53,62,64
Partition 6	0,4,13,38,60,5,17,24
Partition 7	28,29,66,36,44,57,61,63
Partition 8	54
Partition 9	25
path	3
T	NA
cut	16
Partition 0	1,6,16,27,49,55,22,48,69
Partition 1	2,7,8,19,20,31,47,54,68
Partition 2	3,10,39,23,33,25,37,51,56
Partition 3	32,21,34,41,42,45,52,59
Partition 4	11,12,15,18,26,30,35,58,40
Partition 5	9,14,43,65,46,53,62,64
Partition 6	0,4,13,38,60,5,17,24,67
Partition 7	28,29,66,36,44,50,57,61,63
