cut	49
Partition 0	3584,3564
Partition 1	3563,3562,3561
Partition 2	3558,3559,3560
Partition 3	3520,3583,3582
Partition 4	3536,3535
Partition 5	3539,3538,3537
Partition 6	3530,3545
Partition 7	3544,3550,3551
Partition 8	3587,3586,3525
Partition 9	3590,3589,3588
Partition 10	3527,3585
Partition 11	3529,3533,3532
Partition 12	3524,3534,3528
Partition 13	3526,3531
Partition 14	3565,3556,3557
Partition 15	3521,3547,3548
Partition 16	3569,3568
Partition 17	3555,3522,3570
Partition 18	3566,3567,3540
Partition 19	3579,3580
Partition 20	3574,3575,3578
Partition 21	3576,3577,3581
Partition 22	3573,3541,3543
Partition 23	3523,3546,3549
Partition 24	3542,3554,3553
Partition 25	3571,3552,3572
