iteration	t
1	15,17,23,62,69,108,113,115,121
2	78,79,84,110,117,199,739,994,5077
3	155,176,247,284,301,377,1436,5106,5107,5126,5141,6179
4	182,228,261,273,331,342,385,442,581,712,729,769,778,868,898,1560,1594,1687,1752,1799,1856,1868,1912,2119,2200,2448,3194
5	77,133,167,191,196,360,370,371,1178
6	81,111,114,118,122,159,216,219
7	241,244,261,304,375,426,476,2325,2339,2486,2492,2516,2550,3003,7845,8489,8536
8	3053,3134,3511,3641,3678
