cut	56
Partition 0	3557,3558,3522,3559
Partition 1	3538,3563,3555,3556
Partition 2	3554,3560,3579,3577
Partition 3	3585,3586,3598,3597
Partition 4	3553,3581,3582,3580,3584,3583
Partition 5	3537,3539,3540,3544,3545
Partition 6	3594,3593,3592,3591
Partition 7	3535,3536,3576,3531
Partition 8	3526,3567,3566,3565
Partition 9	3590,3595,3596,3589
Partition 10	3523,3528,3530,3532,3587,3588
Partition 11	3608,3605,3604,3613
Partition 12	3609,3610,3549,3550
Partition 13	3524,3562,3572,3571
Partition 14	3525,3529,3548,3551,3552
Partition 15	3564,3569,3568,3561,3570
Partition 16	3534,3521,3546,3547
Partition 17	3618,3575,3574,3573
Partition 18	3617,3611,3612,3614,3616,3615
Partition 19	3578,3606,3603,3607
Partition 20	3527,3533,3541,3542,3543
Partition 21	3602,3601,3600,3520,3599
