cut	36
Partition 0	1707,1716
Partition 1	1719,1718,1717
Partition 2	1694,1693,1692
Partition 3	1682,1672
Partition 4	1673,1675,1674
Partition 5	1690,1691
Partition 6	1685,1688,1689
Partition 7	1680,1681
Partition 8	1683,1665,1684
Partition 9	1676,1677,1679,1678
Partition 10	1703,1663
Partition 11	1704,1705,1706
Partition 12	1713,1714,1715
Partition 13	1709,1710,1711
Partition 14	1701,1702,1712
Partition 15	1669,1668
Partition 16	1686,1667,1695
Partition 17	1687,1708,1664
Partition 18	1696,1666,1697
Partition 19	1662,1670,1671
Partition 20	1700,1698,1699
