cut	42
Partition 0	3570,3585,3584,3586
Partition 1	3571,3572,3583,3582
Partition 2	3530,3521,3531,3587
Partition 3	3588,3589,3591,3590
Partition 4	3569,3568,3555,3573
Partition 5	3575,3576,3577,3578,3574
Partition 6	3537,3539,3538,3540
Partition 7	3522,3527,3526,3563,3562
Partition 8	3523,3561,3528,3529,3525
Partition 9	3557,3558,3556,3554
Partition 10	3559,3535,3524,3536
Partition 11	3594,3553,3593,3552
Partition 12	3533,3532,3592,3534
Partition 13	3580,3579,3520,3581
Partition 14	3567,3566,3564,3565
Partition 15	3547,3548,3549,3560
Partition 16	3546,3550,3545,3551
Partition 17	3541,3543,3542,3544
