cut	41
Partition 0	3564,3558,3559,3563
Partition 1	3548,3547,3561,3562
Partition 2	3546,3520,3544,3549
Partition 3	3545,3533,3535,3534
Partition 4	3524,3529,3560,3577,3578
Partition 5	3523,3536,3550,3557
Partition 6	3551,3554,3526,3552,3553
Partition 7	3584,3521,3543,3583
Partition 8	3585,3565,3580,3582,3581
Partition 9	3566,3567,3579,3556,3576
Partition 10	3568,3569,3571,3555,3570
Partition 11	3542,3528,3532,3541
Partition 12	3527,3525,3540,3539
Partition 13	3572,3575,3574,3573
Partition 14	3530,3522,3531,3537,3538
