cut	69
Partition 0	3612,3613,3558
Partition 1	3614,3615,3616
Partition 2	3607,3618,3617
Partition 3	3593,3596,3595
Partition 4	3605,3606,3604,3603
Partition 5	3525,3608,3598
Partition 6	3609,3610,3611,3599
Partition 7	3622,3546,3621
Partition 8	3623,3620,3619
Partition 9	3552,3559,3521,3553
Partition 10	3570,3571,3569
Partition 11	3526,3594,3574
Partition 12	3601,3547,3551,3602
Partition 13	3560,3557,3561
Partition 14	3549,3550,3524,3537
Partition 15	3522,3540,3600
Partition 16	3530,3531,3588
Partition 17	3536,3544,3543
Partition 18	3541,3535,3542
Partition 19	3528,3529,3545
Partition 20	3527,3573,3572
Partition 21	3592,3591,3590
Partition 22	3575,3576,3577,3589
Partition 23	3566,3567,3568
Partition 24	3564,3565,3548
Partition 25	3554,3555,3563
Partition 26	3539,3538,3556,3562
Partition 27	3584,3583,3597,3520
Partition 28	3534,3523,3582,3585
Partition 29	3532,3533,3580,3581
Partition 30	3586,3587,3578,3579
