cut	51
Partition 0	3577,3589,3606,3588,3605
Partition 1	3571,3609,3608,3607
Partition 2	3556,3570,3569,3568,3567
Partition 3	3611,3610,3566,3549,3548
Partition 4	3527,3531,3530,3528,3529
Partition 5	3520,3597,3594,3595,3596
Partition 6	3555,3532,3524,3551,3554
Partition 7	3565,3523,3522,3552,3553,3550
Partition 8	3560,3561,3559,3564,3563,3562
Partition 9	3541,3525,3542,3543,3591,3590
Partition 10	3557,3558,3585,3584,3583
Partition 11	3586,3582,3581,3587
Partition 12	3579,3580,3601,3578,3602
Partition 13	3546,3547,3545,3540,3544
Partition 14	3572,3573,3574,3575,3576
Partition 15	3521,3538,3599,3539,3600
Partition 16	3603,3592,3593,3598,3604
Partition 17	3537,3536,3526,3534,3535,3533
