cut	76
Partition 0	3541,3549,3550
Partition 1	3533,3551,3552
Partition 2	3526,3527,3528
Partition 3	3535,3536,3560,3561
Partition 4	3525,3589,3590
Partition 5	3554,3555,3556
Partition 6	3597,3598,3534
Partition 7	3596,3557,3613
Partition 8	3624,3623,3553
Partition 9	3621,3622,3620
Partition 10	3574,3575,3576
Partition 11	3566,3537,3538
Partition 12	3570,3520,3571
Partition 13	3573,3569,3572
Partition 14	3558,3559,3568,3584
Partition 15	3567,3562,3563
Partition 16	3604,3605,3619
Partition 17	3616,3617,3618
Partition 18	3583,3594,3595
Partition 19	3601,3602,3603
Partition 20	3531,3532,3586
Partition 21	3585,3592,3593
Partition 22	3587,3591,3588
Partition 23	3609,3612,3610,3611
Partition 24	3542,3546,3548
Partition 25	3539,3547,3530
Partition 26	3521,3578,3523
Partition 27	3579,3577,3600,3599
Partition 28	3540,3545,3581
Partition 29	3565,3580,3582
Partition 30	3543,3614,3615
Partition 31	3524,3544,3564,3522
Partition 32	3608,3529,3606,3607
