cut	37
Partition 0	3572,3573,3578
Partition 1	3540,3525,3579
Partition 2	3535,3534,3533
Partition 3	3543,3541,3542
Partition 4	3537,3538,3539,3522
Partition 5	3588,3587
Partition 6	3544,3532,3546,3545
Partition 7	3580,3581,3582,3528
Partition 8	3583,3584
Partition 9	3520,3571,3585,3586
Partition 10	3548,3549,3550
Partition 11	3547,3551,3570
Partition 12	3568,3569,3567
Partition 13	3554,3559,3560
Partition 14	3556,3557,3558,3555
Partition 15	3524,3552,3553
Partition 16	3521,3565,3566
Partition 17	3561,3563,3564,3562
Partition 18	3529,3530,3531
Partition 19	3523,3536,3526,3527
Partition 20	3575,3576,3577,3574
