cut	65
Partition 0	3613,3612,3617,3618
Partition 1	3587,3610,3611,3588
Partition 2	3566,3537,3538,3609,3557
Partition 3	3554,3555,3556,3583
Partition 4	3546,3545,3581,3582
Partition 5	3540,3548,3541,3549,3550
Partition 6	3539,3547,3531,3530
Partition 7	3523,3577,3600,3565
Partition 8	3521,3578,3579,3599,3580
Partition 9	3614,3607,3616,3615
Partition 10	3524,3544,3564,3522
Partition 11	3542,3543,3608,3529,3606
Partition 12	3527,3525,3589,3590
Partition 13	3532,3533,3586,3528
Partition 14	3558,3559,3568,3584,3585
Partition 15	3591,3592,3593,3594
Partition 16	3596,3597,3598,3534
Partition 17	3601,3602,3603,3595,3604
Partition 18	3570,3569,3571,3572
Partition 19	3621,3622,3620,3605,3619
Partition 20	3574,3575,3573,3576
Partition 21	3624,3623,3520,3553
Partition 22	3526,3535,3536,3551,3552
Partition 23	3567,3562,3560,3561,3563
