cut	77
Partition 0	3,69,17
Partition 1	10,14,26,78
Partition 2	1,63,65,58
Partition 3	88,86,95
Partition 4	0,42,79
Partition 5	9,64,94
Partition 6	62,51,4,57
Partition 7	36,48,96
Partition 8	73,54,59
Partition 9	47,28,43,83
Partition 10	71,66,80
Partition 11	19,89,84,30
Partition 12	77,61,70
Partition 13	31,32,44,49
Partition 14	8,11,68
Partition 15	2,75,7,27
Partition 16	40,24,21,60
Partition 17	90,15,76
Partition 18	25,81,74
Partition 19	33,50,39
Partition 20	35,56,82,93
Partition 21	38,41,52
Partition 22	18,53,92
Partition 23	16,29,72
Partition 24	5,91,20,98
Partition 25	34,97,46,23
Partition 26	45,22,12
Partition 27	13,37,87
Partition 28	55,99,67,6,85
