cut	44
Partition 0	3592,3585,3595,3594,3593
Partition 1	3580,3583,3586,3584,3589
Partition 2	3525,3554,3590,3523,3591
Partition 3	3565,3521,3539,3587,3588
Partition 4	3536,3537,3527,3538,3528
Partition 5	3561,3522,3540,3541,3548
Partition 6	3526,3566,3567,3582,3581
Partition 7	3562,3563,3568,3564,3569
Partition 8	3599,3598,3596,3597
Partition 9	3576,3570,3575,3574,3520
Partition 10	3547,3546,3549,3551,3550
Partition 11	3533,3534,3535,3553,3552
Partition 12	3544,3558,3531,3559,3560
Partition 13	3543,3579,3578,3524,3577
Partition 14	3555,3532,3530,3571,3529
Partition 15	3556,3542,3545,3572,3573,3557
