cut	62
Partition 0	3596,3597,3588,3589
Partition 1	3582,3604,3524,3587
Partition 2	3537,3538,3539,3583
Partition 3	3563,3570,3571
Partition 4	3522,3555,3556
Partition 5	3560,3557,3558,3559
Partition 6	3534,3521,3546
Partition 7	3561,3562,3572,3573
Partition 8	3618,3575,3547,3574
Partition 9	3548,3608,3609,3605
Partition 10	3552,3610,3611,3612
Partition 11	3551,3549,3613,3550
Partition 12	3617,3614,3616,3615
Partition 13	3525,3564,3569
Partition 14	3567,3568,3566,3565
Partition 15	3527,3533,3526,3528
Partition 16	3529,3541,3542,3543
Partition 17	3540,3536,3544,3545
Partition 18	3523,3530,3532,3531
Partition 19	3578,3606,3607
Partition 20	3602,3603,3601,3600
Partition 21	3520,3586,3598,3599
Partition 22	3553,3581,3580,3584
Partition 23	3554,3579,3577,3585
Partition 24	3594,3593,3592,3591
Partition 25	3590,3595,3535,3576
