cut	41
Partition 0	3529,3524,3533,3532
Partition 1	3530,3545,3551
Partition 2	3544,3525,3550
Partition 3	3534,3527,3528,3585
Partition 4	3589,3587,3588,3586
Partition 5	3558,3559,3560
Partition 6	3563,3562,3561
Partition 7	3537,3536,3535
Partition 8	3520,3583,3582
Partition 9	3590,3584,3539,3564,3538
Partition 10	3526,3522,3531
Partition 11	3570,3571,3552,3572
Partition 12	3565,3569,3579
Partition 13	3567,3540,3568,3543
Partition 14	3566,3555,3556,3557
Partition 15	3573,3576,3577
Partition 16	3541,3542,3554,3553
Partition 17	3578,3581,3580
Partition 18	3521,3547,3574,3575
Partition 19	3548,3523,3546,3549
