cut	52
Partition 0	16,14,46
Partition 1	59,56,69
Partition 2	15,23,24,17
Partition 3	43,73,78
Partition 4	44,76,47,53
Partition 5	18,81,61,70
Partition 6	54,63,51
Partition 7	82,30,65
Partition 8	4,20,49,86
Partition 9	7,26,31
Partition 10	67,39,25,77
Partition 11	84,80,89
Partition 12	75,34,57,42
Partition 13	5,6,2
Partition 14	3,10,87,85
Partition 15	32,35,71,36
Partition 16	52,38,83
Partition 17	33,22,74
Partition 18	11,64,41
Partition 19	8,40,28
Partition 20	1,21,55
Partition 21	9,12,45,72
Partition 22	48,68,58
Partition 23	79,29,62,50
Partition 24	0,66,37,27
Partition 25	19,60,13,88
