cut	46
Partition 0	3526,3573,3603,3572,3566,3571
Partition 1	3539,3542,3569,3540,3570,3565
Partition 2	3602,3593,3594,3568,3595,3601
Partition 3	3579,3580,3578,3581,3528,3576
Partition 4	3585,3584,3586,3583,3577,3582,3587
Partition 5	3612,3609,3610,3611,3589,3588
Partition 6	3613,3562,3561,3545,3547,3546
Partition 7	3541,3544,3524,3543,3567,3531
Partition 8	3525,3521,3527,3553,3604,3605
Partition 9	3608,3523,3538,3590,3606,3607
Partition 10	3522,3530,3529,3537,3536,3591,3592
Partition 11	3534,3535,3532,3533,3596,3575
Partition 12	3520,3549,3550,3551,3563,3564,3574
Partition 13	3597,3555,3599,3554,3598,3600
Partition 14	3558,3559,3557,3560,3548,3552,3556
