cut	62
Partition 0	26,42,66,56
Partition 1	14,32,75
Partition 2	9,18,19,39
Partition 3	25,47,74,76
Partition 4	41,2,38,86,67
Partition 5	37,36,55,81
Partition 6	40,50,73,83
Partition 7	0,78,43,87
Partition 8	82,8,20,58
Partition 9	15,16,48,21
Partition 10	1,89,85,29,65,7
Partition 11	23,31,45,69
Partition 12	13,68,27,44
Partition 13	10,33,80,49
Partition 14	79,64,34,61
Partition 15	4,51,88,35
Partition 16	22,53,30,63
Partition 17	6,59,72,11,77
Partition 18	12,5,54,17
Partition 19	57,24,46,70
Partition 20	28,52,60,71
Partition 21	3,84,62
