cut	66
Partition 0	3597,3595,3596
Partition 1	3530,3528,3529
Partition 2	3527,3531,3520,3594
Partition 3	3560,3523,3552
Partition 4	3555,3553,3554
Partition 5	3532,3524,3551
Partition 6	3561,3562,3550
Partition 7	3606,3607,3605
Partition 8	3611,3610,3549
Partition 9	3548,3609,3608
Partition 10	3522,3559,3589
Partition 11	3565,3566,3567
Partition 12	3556,3570,3571
Partition 13	3569,3564,3568,3563
Partition 14	3537,3536,3535
Partition 15	3539,3540,3544
Partition 16	3546,3547,3545
Partition 17	3584,3526,3583
Partition 18	3572,3573,3574
Partition 19	3534,3533,3593
Partition 20	3592,3591,3598,3604
Partition 21	3541,3525,3590
Partition 22	3557,3558,3542
Partition 23	3521,3538,3599
Partition 24	3600,3543,3603
Partition 25	3579,3580,3601
Partition 26	3581,3578,3602
Partition 27	3575,3576,3577
Partition 28	3585,3586,3582,3587,3588
