cut	67
Partition 0	54,99,85
Partition 1	43,58,80
Partition 2	8,27,30,61
Partition 3	65,36,45
Partition 4	9,12,17,79
Partition 5	15,34,97,71
Partition 6	24,13,59,21
Partition 7	31,40,60
Partition 8	49,82,73,48
Partition 9	1,84,26,63
Partition 10	68,28,94
Partition 11	35,52,50,62
Partition 12	42,25,51
Partition 13	20,96,91,53
Partition 14	78,56,66
Partition 15	38,67,90,70
Partition 16	19,37,87
Partition 17	33,39,93
Partition 18	81,29,95,98
Partition 19	2,47,86
Partition 20	3,76,18,72,88
Partition 21	22,32,69
Partition 22	57,41,83,77
Partition 23	5,14,75
Partition 24	0,23,10,11
Partition 25	7,74,64
Partition 26	4,44,55,89
Partition 27	46,16,6,92
