cut	41
Partition 0	3590,3584,3539,3564
Partition 1	3520,3583,3582
Partition 2	3563,3562,3561
Partition 3	3538,3537,3536,3535
Partition 4	3586,3525,3572
Partition 5	3589,3587,3588,3585
Partition 6	3544,3550,3551
Partition 7	3529,3524,3530,3545
Partition 8	3533,3534,3527,3528,3532
Partition 9	3521,3547,3526,3531
Partition 10	3548,3546,3549
Partition 11	3565,3569,3568
Partition 12	3574,3575,3577,3578
Partition 13	3573,3576,3581,3579,3580
Partition 14	3554,3553,3560
Partition 15	3541,3523,3543,3542
Partition 16	3556,3557,3558,3559
Partition 17	3522,3570,3571,3552
Partition 18	3566,3567,3555,3540
