path	1
T	3
cut	34
Partition 0	0,22,25,44,63,88,4
Partition 1	1,19,21,56,70,12,51,74
Partition 2	14,64,11,43,55,86,77,82
Partition 3	53,20,36,8,27,68
Partition 4	2,9,32,50,58,60,76
Partition 5	26,80,49,61,62,84
Partition 6	18,23,31,65,73,52,54
Partition 7	5,7,42,45,75,83
Partition 8	48,6,89,10,28,71,87
Partition 9	15,16,24,30,34,38,39,78
Partition 10	17,40,57,66,47,59,72
Partition 11	3,41,81,85,67,79
Partition 12	29,13,33,37,46,69,35
path	2
T	3
cut	34
Partition 0	0,22,25,44,63,88,4
Partition 1	1,19,21,56,70,12,51,74
Partition 2	14,64,11,43,55,86,77,82
Partition 3	53,20,36,8,27,68
Partition 4	2,9,32,50,58,60,76
Partition 5	26,80,49,61,62,84
Partition 6	18,23,31,65,73,52,54
Partition 7	5,7,42,45,75,83
Partition 8	48,6,89,10,28,71,87
Partition 9	15,16,24,30,34,38,39,78
Partition 10	17,40,57,66,47,59,72
Partition 11	3,41,81,85,67,79
Partition 12	29,13,33,37,46,69,35
path	3
T	3
cut	34
Partition 0	0,22,25,44,63,88,4
Partition 1	1,19,21,56,70,12,51,74
Partition 2	14,64,11,43,55,86,77,82
Partition 3	53,20,36,8,27,68
Partition 4	2,9,32,50,58,60,76
Partition 5	26,80,49,61,62,84
Partition 6	18,23,31,65,73,52,54
Partition 7	5,7,42,45,75,83
Partition 8	48,6,89,10,28,71,87
Partition 9	15,16,24,30,34,38,39,78
Partition 10	17,40,57,66,47,59,72
Partition 11	3,41,81,85,67,79
Partition 12	29,13,33,37,46,69,35
