Npart	Sol	Nodes	Constraint	Valid Motif_METIS	Valid Motif_Optimized	Cycle Free_METIS	Cycle Free_Optimized	T_Metis	T_Optimized	cut_Metis	cut_Optimized
4	2	22	lc	True	True	True	True	3	2	6	5
4	3	22	lc	True	True	True	True	3	2	6	5
4	25	22	lc	True	True	True	True	3	2	6	5
4	26	22	lc	True	True	True	True	3	2	6	5
4	28	22	lc	True	True	True	True	3	2	6	5
4	41	22	lc	True	True	True	True	3	2	6	5
4	42	22	lc	True	True	True	True	3	2	6	5
4	140	22	lc	True	True	True	True	3	2	6	5
4	149	22	lc	True	True	True	True	3	2	6	5
4	170	22	lc	True	True	True	True	3	2	6	5
4	172	22	lc	True	True	True	True	3	2	6	5
4	193	22	lc	True	True	True	True	3	2	6	5
4	204	22	lc	True	True	True	True	3	2	6	5
4	205	22	lc	True	True	True	True	3	2	6	5
4	452	22	lc	True	True	True	True	3	2	6	5
4	454	22	lc	True	True	True	True	3	2	6	5
4	458	22	lc	True	True	True	True	3	2	6	5
4	460	22	lc	True	True	True	True	3	2	6	5
4	473	22	lc	True	True	True	True	3	2	6	5
4	515	22	lc	True	True	True	True	3	2	6	5
4	517	22	lc	True	True	True	True	3	2	6	5
4	550	22	lc	True	True	True	True	3	2	6	5
4	1075	22	lc	True	True	True	True	3	2	6	5
4	1082	22	lc	True	True	True	True	3	2	6	5
4	1088	22	lc	True	True	True	True	3	2	6	5
4	1093	22	lc	True	True	True	True	3	2	6	5
4	1195	22	lc	True	True	True	True	3	2	6	5
3	0	22	lc	True	True	True	True	2	2	4	4
3	1	22	lc	True	True	True	True	2	2	4	4
3	4	22	lc	True	True	True	True	2	2	4	4
3	6	22	lc	True	True	True	True	2	2	4	4
3	8	22	lc	True	True	True	True	2	2	4	4
3	13	22	lc	True	True	True	True	2	2	4	4
3	16	22	lc	True	True	True	True	2	2	4	4
3	17	22	lc	True	True	True	True	2	2	4	4
3	18	22	lc	True	True	True	True	2	2	4	4
3	22	22	lc	True	True	True	True	2	2	4	4
3	32	22	lc	True	True	True	True	2	2	4	4
3	39	22	lc	True	True	True	True	2	2	4	4
3	42	22	lc	True	True	True	True	2	2	4	4
3	47	22	lc	True	True	True	True	2	2	4	4
3	54	22	lc	True	True	True	True	2	2	4	4
3	55	22	lc	True	True	True	True	2	2	4	4
3	74	22	lc	True	True	True	True	2	2	4	4
3	78	22	lc	True	True	True	True	2	2	4	4
3	80	22	lc	True	True	True	True	2	2	4	4
3	82	22	lc	True	True	True	True	2	2	4	4
3	86	22	lc	True	True	True	True	2	2	4	4
3	93	22	lc	True	True	True	True	2	2	4	4
3	99	22	lc	True	True	True	True	2	2	4	4
3	116	22	lc	True	True	True	True	2	2	4	4
3	124	22	lc	True	True	True	True	2	2	4	4
3	138	22	lc	True	True	True	True	2	2	4	4
3	141	22	lc	True	True	True	True	2	2	4	4
3	159	22	lc	True	True	True	True	2	2	4	4
3	162	22	lc	True	True	True	True	2	2	4	4
3	164	22	lc	True	True	True	True	2	2	4	4
3	172	22	lc	True	True	True	True	2	2	4	4
3	190	22	lc	True	True	True	True	2	2	4	4
3	195	22	lc	True	True	True	True	2	2	4	4
3	200	22	lc	True	True	True	True	2	2	4	4
3	201	22	lc	True	True	True	True	2	2	4	4
3	215	22	lc	True	True	True	True	2	2	4	4
3	254	22	lc	True	True	True	True	2	2	4	4
3	260	22	lc	True	True	True	True	2	2	4	4
3	274	22	lc	True	True	True	True	2	2	4	4
3	295	22	lc	True	True	True	True	2	2	4	4
3	336	22	lc	True	True	True	True	2	2	4	4
3	344	22	lc	True	True	True	True	2	2	4	4
3	345	22	lc	True	True	True	True	2	2	4	4
3	386	22	lc	True	True	True	True	2	2	4	4
3	412	22	lc	True	True	True	True	2	2	4	4
3	427	22	lc	True	True	True	True	2	2	4	4
3	437	22	lc	True	True	True	True	2	2	4	4
5	226	22	lc	True	True	False	True	4	2	7	7
4	1073	22	hc	False	True	True	True	3	3	6	5
4	1186	22	hc	False	True	True	True	3	3	6	5
4	1187	22	hc	False	True	True	True	3	3	6	5
3	345	22	hc	False	True	True	True	2	2	4	4
5	186	22	hc	False	True	False	True	4	3	7	6
5	239	22	hc	False	True	False	True	4	3	7	6
