cut	48
Partition 0	3561,3562,3563,3564
Partition 1	3566,3567,3568,3569
Partition 2	3522,3540,3541,3548
Partition 3	3536,3537,3526,3527,3538
Partition 4	3521,3528,3587,3588
Partition 5	3525,3554,3565,3523,3539
Partition 6	3580,3583,3582,3581
Partition 7	3586,3589,3592,3594,3593
Partition 8	3590,3591,3584,3585,3595
Partition 9	3599,3598,3596,3597
Partition 10	3576,3570,3575,3574,3520
Partition 11	3534,3535,3553,3552
Partition 12	3547,3549,3551,3550
Partition 13	3542,3572,3571,3529
Partition 14	3556,3555,3530,3573,3557
Partition 15	3544,3558,3559,3560
Partition 16	3543,3579,3578,3524,3577
Partition 17	3531,3532,3533,3545,3546
