cut	38
Partition 0	1663,1672,1673
Partition 1	1670,1674,1678
Partition 2	1668,1677,1669
Partition 3	1699,1667,1687
Partition 4	1688,1715,1714
Partition 5	1718,1717,1716
Partition 6	1709,1712,1713
Partition 7	1691,1710,1711
Partition 8	1689,1690,1692,1693
Partition 9	1682,1683
Partition 10	1684,1685,1686
Partition 11	1701,1703,1704
Partition 12	1700,1702,1665
Partition 13	1671,1697,1705
Partition 14	1664,1708,1707,1706
Partition 15	1681,1694,1695
Partition 16	1680,1698,1679,1666
Partition 17	1662,1676,1696,1675
